,0,neg,neu,pos
182,['What are you thoughts on the skyrocketing farmer bankruptcies or on the fact that a significant source of farmer income this year was socialist welfare trade war bail out money20191031 21560300000'],0.116,0.831,0.053
183,['Your trade war and massive deficits are hurting the economy Read more tweet less ResignOrBeImpeached20191031 21545800000'],0.32,0.68,0.0
184,['Trump blames companies impacted by his trade war  20191031 21541900000'],0.452,0.548,0.0
185,['Yellow journalism Yellow means lie Stop lying SCMP you are ruining the name of China by lying Youre proving some right wingers in the West right who call Chinese a yellow man by lying non stop20191031 21523800000'],0.317,0.683,0.0
186,['Trade war China and US to hold phone talks on Friday after Apec setback   via scmpnews20191031 21520100000'],0.196,0.804,0.0
187,['US Beats China In Trade War  Lunch Alert  The President continue to shine in the midst of witch hunts20191031 21512800000'],0.25,0.664,0.086
188,['time  And will China give in to Trumps trade war  Or will North Korea give up their nuclear weapons  Maybe Iran might even give in to Trump We know none of this is going to happen but we do know that the Republicans are going to be closely watched during this impeachment20191031 21511400000'],0.079,0.921,0.0
189,['Heres the reality for farmers today farm bankruptcies farm loan delinquency rates farmer suicides commodity rates market options as a result of the trade war  20191031 215100000071'],0.135,0.865,0.0
190,['State media indicates China is looking for a deal China business tradewar  20191031 21500800000'],0.0,1.0,0.0
191,['Haha actually that would be your dumbass trade war with China  20191031 21484400000'],0.405,0.595,0.0
192,['Because of the trade war I have to raise the dad tax on candy this year20191031 21472900000'],0.206,0.794,0.0
193,['Look at US SteelX An all American Company This stock has gone from 45 dollars to 11 since we started the trade war and tariffs Someone please explain to me how this has anything to do with an extra 25 basis point cut and not tariffs20191031 21460200000'],0.115,0.841,0.044
194,['China Trump is trying to get in good graces with China The other ones I could see and I can understand calling Trump trash cause he is But theres a literal trade war between the US and China right now Like all the others for sure just not China20191031 21455900000'],0.093,0.733,0.174
195,['Was any part any part of this trade war thats devastated farmers and manufacturing because Trump was playing political games20191031 21445700000'],0.285,0.65,0.065
196,['Your instability weakness and lack of credibility are what is hurting the stock market Along with your deficit busting top heavy tax cuts that have failed to produce even 2 GDP growth and your asinine trade war which hurts manufacturers farmers and consumers20191031 21441200000'],0.381,0.546,0.073
197,['No your trade war with China20191031 21432200000'],0.394,0.606,0.0
198,['I read that Trump also tied trade with Ukraine to getting dirt on Biden We know he asked China for dirt on Biden and we know China said no because they said it publicly Did the China trade war with the loss of markets on pork and soy go on because Trump wanted dirt on Biden20191031 21431800000'],0.234,0.766,0.0
199,['The GM strike could have a significant bearing on US October jobs numbers On the other hand the trade war related assistance to farmers could boost wages Wages  consumer spending have supported the US economy amidst the trade war induced falling business spending20191031 21431500000'],0.195,0.626,0.179
200,['Oh we want to talk about China now Hows that trade war treating oil and gas Jim20191031 21430500000'],0.184,0.755,0.061
201,['A country doesnt run on promises Trump does He fixed Nth Korea Kim is firing shooting rockets He won the trade war with China yet nothing has been done but a promise not to do His win he promised a signing that hasnt occurred Its the art of the Con America the patsy20191031 21424900000'],0.089,0.698,0.213
202,['Farmers hit by the trade war might beg to differ Not looking so good up in PA coal country either The opiate epidemic rages unchecked vets are dying in the streets Taxes up energy up food costs up healthcare going up AGAIN THIS YEAR 401k and home equity can vanish fast20191031 21422900000'],0.115,0.789,0.096
203,['Lmao no your trade war is dragging us all down20191031 21421000000'],0.404,0.596,0.0
204,['US Beats China In Trade War  Lunch Alert  21394700000'],0.298,0.534,0.168
205,['You are a silly man Oh and by the way they did work If the economy suffered an external drag it was the trade war with China And regardless you nitwit Its my money It is NOT your money20191031 21371700000'],0.2,0.776,0.024
206,['On the sale of trade war pause20191031 21365300000'],0.358,0.642,0.0
207,['How Chinas blatant IP theft long overlooked by US sparked trade war   via scmpnews20191031 21360000000'],0.278,0.722,0.0
208,['Chinas subsidies US use of antisubsidy tariffs Unfortunately US and Chinese negotiators  currently trying to strike a phase one deal to bring a ceasefire to Trumps trade war  do not even seem to be discussing these issues By SoumayaKeynes 20191031 21355900008'],0.178,0.822,0.0
209,['NZDUSD seesaws around weekly high on NFP day eyes on China Caixin PMI for now  NZDUSD TradeWar CentralBanks Macroeconomics Majors20191031 21354600001'],0.0,1.0,0.0
210,['TrumpRecession Pressure will be on the Fed to clean up Trumps trade war mess Mark Zandi is chief economist of Moodys Analytics He was an advisor to John McCains 2008 presidential campaign and Trump Slump World   20191031 21341200000'],0.19,0.751,0.06
211,['know about them NOTHING She has gotten NUMEROUS patents while her father is fighting a stupid trade war with China Look at Little Don and Eric Would they be running an organization into the ground like the Trump Organization if not for their father Nope State the FACTS20191031 21334900000'],0.174,0.782,0.044
212,['Mexicos low production costs have made it a winner in the global trade war Yet it just lost a big textile investment to countries where operation is even cheaper  21334500000'],0.23,0.665,0.105
213,['Manufacturing continues to slow in China as the trade war continues to hit their economy We will likely be seeing a major stimulus push from the Chinese in the coming months as trade talks continue to hit setbacks like the cancellation of the APEC summit  21330000000'],0.079,0.87,0.051
214,['China establishes 29B fund to wean itself off of US semiconductors Semiconductors Huawei China USChinaTrade TradeWars TradeTalks TradeWar  20191031 21320300000'],0.0,1.0,0.0
215,['In the second installment of our 2020 Presidential Inbox series StimsonEAsia codirector Yun Sun offers policy recommendations for how to manage the fallout from the USChina trade war  20191031 21302300001'],0.119,0.881,0.0
216,['In the longterm trade war wi  20191031 21301800000'],0.358,0.642,0.0
217,['Farm aid from Trumps trade war has cost more than double the 2009 auto bailout Let that sink in  20191031 21301700000'],0.218,0.782,0.0
218,['Did this fvcking cult member just blame the democrats for Trumps failed policies and Trade war Moron prez promised 56 GDP its 19 and failing please stop making excuses for the worst prez in American history20191031 21294600000'],0.406,0.507,0.087
219,['GregMannarino BREAKING Top Chinese Officials Doubt Trade Deal Will Ever Happen TradeWar USA China Tariffs20191031 21290900000'],0.137,0.765,0.098
220,['BREAKING Top Chinese Officials Doubt Trade Deal Will Ever Happen TradeWar USA China Tariffs20191031 21281200000'],0.145,0.751,0.104
221,['Japans Panasonic profit drops on trade war Tesla battery business in red  21263400000'],0.219,0.618,0.163
222,['Banks fall like flies Baoshang  Bank was set up in 1998 ws called 1 of 7 LEAST risky city commercial banks How it ended up in the hands of the authorities is a typical case of greed the pursuit of excessive profit and a total disregard of risk and responsibility tradewar20191031 21261700000'],0.123,0.751,0.125
223,['Once again youre Clueless What is hurting our stock market is two things 1 youre insane trade War that is only hurting American farmers And 2 the fact that those tax cut that you gave that went 95 to the rich was used to falsely inflate stock value20191031 21243100000'],0.276,0.664,0.06
224,['Mexicos low production costs have made it a winner in the global trade war Yet it just lost a big textile investment to countries where operation is even cheaper  21233300006'],0.23,0.665,0.105
225,['lol who wants to tell him about the trade war with China20191031 21231300000'],0.245,0.755,0.0
226,['I think the huge deficit you built and the money you borrowed from the Chinese to fund your trade war against The Chinese may not be helping though20191031 21225600000'],0.237,0.699,0.064
227,['Trade War Brutal On Halloween Scripture Candy   pictwittercomUynY0zb9aS20191031 21213300002'],0.533,0.467,0.0
228,['Who doesnt love a good handout from the government Oh thats right supposedly the GOP doesnt Seems like they dont mind it when theyre trying to cover for their dumbass President who started a trade war20191031 21211600000'],0.27,0.73,0.0
229,['China establishes 29B fund to wean itself off of US semiconductors   tradewar20191031 21203800000'],0.0,1.0,0.0
230,['No your Phony Trade War is hurting the stock market which only works for the 1 anyway20191031 21202300000'],0.306,0.694,0.0
231,['The Morning Jumpstart 11119  The trade war bogeyman resurfaced to pressure markets lower as buyers dived into Gold and the Yen as a safe haven  SPI200 intraday levels to watch  pictwittercom9sE1P3HGye20191031 21195700000'],0.217,0.707,0.076
232,['He bn hurting the stock market since he took office the stock in my life time never went in triple digits negativesit has 3 timesor at least twice once dblhis trade war is hurting farmers lbvfs here20191031 21191300000'],0.215,0.785,0.0
233,['Sourcing Journal  Trump Advisor Contends USChina Trade War Has No Clear Outcome in Sight  pictwittercomP3mcabJVMm20191031 21191100000'],0.281,0.599,0.12
234,['Hong Kong slips into first recession in 10 years as protests trade war continue  via FRANCE2420191031 21181400000'],0.381,0.619,0.0
235,['Actually its your trade war and inattention to fixing infrastructure and healthcare Instead you golf tweet rage and hold ego rallies20191031 21170600000'],0.273,0.727,0.0
236,['Apple earnings beat expectations showing recovery from trade war pressures  By skleb1234pictwittercom2z1XjociTl20191031 21164800000'],0.36,0.64,0.0
237,['US Beats China In Trade War  Lunch Alert  21164300000'],0.298,0.534,0.168
238,['How does bankrupting farmers because of a trade war make this country great  20191031 21153000001'],0.195,0.6,0.205
239,['We made 12 billion off that trade war Hows that new trios of dollars deficit going for you If America disappeared wed be finebetter even Definitely safer not stuck bw you and Russia20191031 21151800000'],0.194,0.64,0.166
240,['NEW Cost of Trumps Tariffs Has Hit Entirely on US Businesses  Households LINK   SmartDissent TariffsAreTaxes TradeWar TrumpIsADisgracepictwittercomDcaU6knTsZ20191031 211508000011'],0.0,1.0,0.0
241,['WORLD EXCLUSIVE BorisJohnson NigelFarage are working with realDonaldTrump  Bannon to try  privatise NHS  bump drug costs by 23bn BUT the main objective is to use UK as a pawn in Trump  Bannons desired trade war with EU slashing UK standards so we CANT trade with EU  20191031 21150000000'],0.145,0.778,0.077
242,['Trumps Trade War Tumult Hands Surprise Boost to Housing Market  21133200000'],0.234,0.479,0.287
243,['3 Trade War And RecessionProof Stocks You Should Add To Your Portfolio ASAP   TradeWar recession20191031 21125700000'],0.206,0.794,0.0
244,['Tim Cook is optimistic about the US resolving its trade war with China  pictwittercomZ1d5piy1JY20191031 21123400000'],0.188,0.577,0.236
245,['Your tariffs and trade war are hurting the stock market20191031 21121800000'],0.423,0.577,0.0
246,['Blame everything bad on Dems You dont take responsibility for anything do you Your using tax dollars to pay off farmers because of your trade war with China And lets not forget the tax breaks for the wealthy20191031 21120900000'],0.194,0.77,0.037
247,[' If you do manage to see any gains on your positions lock them in X is tariff territory minefield subject to Mangos tweets and Trade War fuckery Thats it You want fundamentals do your own fucking research FFIO options20191031 21120800000'],0.087,0.83,0.083
248,['realDonaldTrump farmers are the biggest winner in the trade war  20191031 21112800000'],0.22,0.565,0.215
249,['It would be a lot higher if there was no Trade War The Pence Put that ReformedBroker called has been in place for a while20191031 21112300000'],0.217,0.783,0.0
250,['Dow Stumbles After Trade War Euphoria Rapidly Unravels  21100100000'],0.257,0.461,0.283
251,['Is this a part of his trade war negotiations20191031 21090900000'],0.328,0.672,0.0
252,['As if your trade war and the resulting slow economy has nothing to do with it You really do need to grow up20191031 21063500000'],0.145,0.855,0.0
253,['Woethe delusion that they have found themselves in the debt is increasing and the borrowing to give the farmers hope as a result of China Trade War will hurt the US taxpayers in the future When they come to reality they will wake up and find out the truth20191031 21061700000'],0.17,0.78,0.05
254,['Apple earnings beat expectations showing recovery from trade war pressures  By skleb1234pictwittercomKgXTJnUFG920191031 21050400005'],0.36,0.64,0.0
255,['ArFB SenTomCotton RepFrenchHill RepRickCrawford JohnBoozman RepWesterman Doing a bang up job there FarmBill ArkBusiness ArkansasOnline ArkDems ArkansasBlog tradewar  20191031 21045700000'],0.0,1.0,0.0
256,['40 of farm incomes this year will come from federal aid to offset the damage from Trumps trade war Trump has permanently obliterated rural economy and turned Americas onceproud farmers into welfare queens dependent on government handouts20191031 21044300000'],0.226,0.774,0.0
257,['40 of farm incomes this year will come from federal aid to offset the damage from Trumps trade war Trump has permanently obliterated rural economy and turned Americas onceproud farmers into welfare queens dependent on government handouts20191031 21043400000'],0.226,0.774,0.0
258,['40 of farm incomes this year will come from federal aid to offset the damage from Trumps trade war Trump has permanently obliterated rural economy and turned Americas onceproud farmers into welfare queens dependent on government handouts20191031 21042700000'],0.226,0.774,0.0
259,['40 of farm incomes this year will come from federal aid to offset the damage from Trumps trade war Trump has permanently obliterated rural economy and turned Americas onceproud farmers into welfare queens dependent on government handouts20191031 21042200000'],0.226,0.774,0.0
260,['40 of farm incomes this year will come from federal aid to offset the damage from Trumps trade war Trump has permanently obliterated rural economy and turned Americas onceproud farmers into welfare queens dependent on government handouts20191031 21041600000'],0.226,0.774,0.0
261,['No that would be YOUR stupid trade war thats killing American markets20191031 21041100000'],0.539,0.461,0.0
262,['DNC  GET YOUR ADS ROLLING FOR EVERY TRUMP AD THAT SHOWS HES WORKING WHILE YOURE WASTING TIME HAVE ADS THAT COUNTERACT FOLLOW AFTERWARDS ON EVERY STATION IN EVERY STATE COMPARE HIS 2016 RALLYS THEN AND NOW WHAT HAS HE DONE CHINA TRADE WAR TROOPS IN SAUDI ATTACK20191031 21033100000'],0.149,0.851,0.0
263,['Jay Powells optimism over the USChina trade war is at odd with the latest data  21030200000'],0.273,0.573,0.154
264,['Trade war China and US to hold phone talks on Friday after Apec setback   via scmpnews20191031 21025500000'],0.196,0.804,0.0
265,['US farm bankruptcies in September surged 24 to the highest since 2011 amid strains from President Donald Trumps trade war Time to EndTheTradeWar FarmBureau ASASoybeans NationalCorn wheatworld usapples nmpf ILFarmBureau IowaSoybeans 20191031 21024700001'],0.164,0.836,0.0
266,['Can you transpose this map with one showing countries that support Modis treatment of Muslims in Kashmir and Bengal Very easy for western nations to take credit for their bravery in the midst of a trade war20191031 21021000000'],0.0,0.738,0.262
267,['US farm bankruptcies surged 24 in September to the highest since 2011 amid Trumps trade war and a year of wild weather   via markets20191031 21015500000'],0.145,0.855,0.0
268,['Hong Kong slips into first recession in 10 years as protests trade war continue  Soon ordinary Hong Kong people will become fed up with the endless protests  the silent majority  for good or bad  just want to work and keep out of the dispute 20191031 21015500001'],0.284,0.645,0.071
269,['Weve already moved all the products that were impacted by list one two and three Zebra Technologies CEO Anders Gustafsson told CNBC earlier this week Were now in the middle of moving our list four products out  tariffs tradewar supplychainpictwittercomVlC9mIaJLg20191031 21010300000'],0.0,1.0,0.0
270,['Hong Kong Falls Into First Recession in 10 Years Amid Protests Trade War   For the latest US and political news download The Epoch Times app now 21003400000'],0.264,0.736,0.0
271,['Ne stimmt schon irgendwie Der Trade war ja Bliss und Cross und Raw bekam dafr future considerations Kann mir gut vorstellen dass sie es so lsen werden20191031 20594400000'],0.116,0.774,0.11
272,['DickMorris US Beats China In Trade War 103119  20591800001'],0.328,0.672,0.0
273,['Your poorly thought out trade war has put our manufacturing at a disadvantage I hope that Jay Powell continues to ignore your childish tantrums ImpeachTrump20191031 20583500000'],0.399,0.517,0.083
274,['Could Trade War News Trigger a Market Crash Today From Discover on Google  20191031 20581300000'],0.355,0.645,0.0
275,['Mexicos loses a major textile investment despite low production costs that have made it a winner in the global trade war   via business srastello tictocnews20191031 20565100000'],0.195,0.629,0.176
276,['Havertys posted a slight Q3 sales decline and a 27 drop in net income as the ongoing trade war with China and related shifts in sourcing continued to challenge business  20191031 20540600000'],0.175,0.787,0.038
277,['LeVeon Bell Opens Up About Jamal Adams Trade War with Jets  pictwittercomkitR3YiXPi20191031 20540000000'],0.245,0.755,0.0
278,['Funny statement I thought Trump guaranteed 56 growth Easy to win trade war Better  Cheaper Healthcare Infrastructure Projects Mexico to Pay for the Wall20191031 20533200000'],0.149,0.507,0.344
279,['American manufacturing is suffering as a result of your impetuous poorly thought out easy to win trade war You are by far the worst president ever ImpeachTrump20191031 20532600000'],0.279,0.553,0.168
280,['Farm aid from Trumps trade war has cost more than double the 2009 auto bailout  20191031 20521100000'],0.261,0.739,0.0
281,['The domestic part of the economy is still solid The global part is getting hit by the tradewar and European slowdown  Nathan Sheets PGIMFixedIncome 20191031 205111000052'],0.0,0.94,0.06
282,['PRES The Dow Jones fell on Thursday despite a big rally in Apple stock AAPL Trade war concerns loomed over the market although President Trump had an alternRead more  20191031 20511000000'],0.176,0.824,0.0
283,['Trumps disastrous trade war is also the reason the stock market is down20191031 20510400000'],0.394,0.606,0.0
284,['Yen surged as safe haven on demand amidst trade war escalation   elliottwave trading20191031 20493200001'],0.28,0.57,0.15
285,['You tariffs and trade war is hurting the stock Our manufacturers rely on many parts from China20191031 20493100000'],0.292,0.708,0.0
286,['Repo perhaps real background of trade war   20191031 20492600000'],0.328,0.672,0.0
287,['If Trump wants to talk big figures lets talk about the 22 trillion debt hes ramped up for the USA from his trade war bringing the WTO to its knees Not such a great picture20191031 20491700000'],0.233,0.767,0.0
288,['Naked trade warhmmm Not sure I can pull that off20191031 20484800000'],0.179,0.821,0.0
289,['Indonesia Starts to Benefit From USChina Trade War Business Lobby Says   Business SAbiz20191031 20481100000'],0.205,0.579,0.216
290,['It wasnt you raising the deficit Or losing a trade war Bailing out farmers Refusing green energy as an 11th coal company goes bankrupt The worst part is your cult will believe this lie just like all the others20191031 20480300000'],0.355,0.562,0.083
291,['Doesnt it all come down to truth and lies How about this one The growth rate will be 4 5 or 6 because of the trade war and the tax cutsDonald Trump Growth last quarter was under 2 largely because of Trumps trade war and tariffs20191031 20475300000'],0.192,0.672,0.136
292,['ESF  InfoOnly SP500 failing just below alltime high held resist3046  support in our range 30183025 Moving 4ward politics tradewar china will drive a new hi or test support3001 Neartrm ovrniteresist 3038 30425  30455 support 3032  30265 FuturesTradingpictwittercomYR0QekjGhq20191031 20452800001'],0.077,0.796,0.126
293,['There are reasons to be concerned about Houstons economy including a national and global slowdown a trade war with China and  20450300000'],0.17,0.83,0.0
294,['Perfect timed statement Trade war  with Trump on his way to 2nd term Hope Chinese also come up with a statement India needed to diminish the Chinese clout building in the region20191031 20430600000'],0.106,0.815,0.079
295,['Why dont you also remind Daddy how many of Jeffersons lawyers were in jail and under criminal investigation when he said this Also how many trademarks did you obtain from China while farmers were being bailed out with my tax dollars during Daddys trade war20191031 20424800001'],0.07,0.93,0.0
296,['Even better because there basiclly aiding trumps trade war on china at ulster bank20191031 20423600000'],0.197,0.657,0.146
297,['Wall Street strategists dispute Trumps claim that impeachment is impacting the stock market    StockMarket tradewar20191031 20423500003'],0.153,0.847,0.0
298,['Its all coming down to President Donald Trump and the China trade war if the market can close out the year with gains according to Wall Street strategists and investors  CNBC   20191031 20415700000'],0.105,0.831,0.064
299,['Gold has firmed on in the 1500s again supported by Fedtrade headlines By rossburland  Gold TradeWar Fed20191031 20412200002'],0.0,0.881,0.119
300,['US stocks had their biggest decline in over a month as a manufacturing slowdown renewed focus on the damage caused by the trade war  20411700001'],0.253,0.747,0.0
301,['Do something about what How will she cater to your feelings because the last time jobs trade war economy are all doing far better than the establishment politicians you support have ever done Clowns20191031 20410100000'],0.094,0.771,0.135
